2482	3842
2481	3681
2480	3264
2479	3361
2478	3821
2477	3851
2476	2661
2473	3610
2472	6112
2471	2263
2470	3019
2469	2779
2468	2672
2465	3720
2464	2456
2463	4728
2460	3252
2459	5977
2458	4522
2457	14643
2456	8663
2455	7036
2454	11080
2453	3601
2452	4234
2451	5164
2450	6736
2449	2801
2445	2037
2444	2041
2443	5964
2438	2564
2437	4247
2436	5430
2427	4638
786	1214
792	1352
793	1061
794	718
795	1457
796	1781
797	2538
798	1216
799	2234
800	1118
801	1866
806	2542
807	1358
808	517
1838	2080
1835	3548
1834	1274
1833	2840
1832	1804
1831	1682
30	2715
31	4211
32	3253
33	765
34	638
35	3912
36	2069
37	4854
38	307
39	3558
40	3731
41	4935
42	2585
43	1640
44	3191
45	619
46	3118
47	1351
48	229
49	3398
671	3701
672	3038
673	4465
674	6457
675	3075
676	3604
677	7582
678	4844
679	5048
680	5273
698	2823
699	3794
700	6241
701	5227
702	2575
703	3905
704	6599
705	4226
706	4828
707	4264
708	3700
709	2814
710	3442
711	2480
712	2571
713	2428
714	5110
719	2947
720	2823
721	2739
733	4005
734	1259
735	2034
736	6420
737	3397
746	1351
747	1808
748	1511
749	4070
750	2796
751	4082
752	1223
753	1740
754	1103
755	1077
756	1023
757	567
758	2475
759	2843
760	2859
761	5665
762	3187
763	2286
764	3007
765	3051
766	2697
771	551
772	1253
1466	2563
1467	2399
1468	2116
1469	3372
1470	5379
1471	2264
1472	2426
1473	4087
1474	3131
1475	3781
1476	5462
1477	9001
1478	1665
1479	4863
1480	1748
1481	5479
1482	1891
1483	999
1484	3870
1485	2017
1486	3094
1487	3763
1488	3896
1489	1968
1490	4179
1491	3326
1492	3489
1493	4032
1494	2348
1495	1515
1496	4649
1497	6013
1498	1368
1499	2551
1500	1804
1501	3132
1314	600
1313	585
1312	523
1311	1686
1310	1880
1309	3359
1308	4409
1307	1364
1306	625
1305	2344
1304	443
